zip_code,total_population,total_non_hispanic,total_white_nonhispanic,total_black_nonhispanic,total_asian_alone,total_black,total_hispanic,average_household_size,pct_more_than_one_occupant_per_room,total_male,total_female,age_60_and_over,age_65_and_over,age_75_and_over,median_age,below_poverty_level,pct_below_poverty_level,household_median_income,household_mean_income,pct_services
61243,248,247,247,0,0,0,1,2.3203738317757012,0.0,110,138,97,51,20,57.2,4.0,1.6,100972,94597,0.3181818181818182
61244,23679,19814,15139,2955,884,3828,3865,2.3647505097113424,2.1999999999999997,12179,11500,6031,4681,2318,40.0,3348.0,15.2,49343,71131,0.45624937355918616
61250,2502,2459,2420,0,24,0,43,2.411252408477842,0.0,1215,1287,635,444,222,41.0,155.0,6.2,58889,90790,0.3543913713405239
61251,337,337,337,0,0,0,0,,0.0,172,165,47,47,21,46.9,13.0,3.9,85703,120348,0.3055555555555556
61252,5341,5294,5182,18,15,28,47,2.248476877386508,0.0,2729,2612,1539,1150,486,45.9,299.0,5.7,59572,83264,0.42509135200974424
61254,11004,10783,10427,85,70,154,221,2.439966132309776,0.0,5261,5743,3204,2634,1226,44.9,833.0,7.7,67312,103803,0.23393574297188754
61256,1962,1823,1712,69,7,116,139,2.477070707070707,0.0,1006,956,455,351,109,40.2,150.0,7.7,68485,97723,0.2921719955898567
61257,1198,1177,1143,5,0,14,21,2.7756380510440835,0.0,629,569,313,242,78,37.3,299.0,25.0,52417,64495,0.43855421686746987
61258,236,236,236,0,0,0,0,3.0650649350649353,0.0,124,112,59,37,4,37.2,91.0,38.6,47917,55700,0.6428571428571429
61259,1283,1125,1118,0,0,0,158,2.599676113360324,0.0,611,672,357,235,129,41.7,194.0,15.2,73636,100346,0.28987993138936535
61260,1062,1044,1041,0,0,0,18,2.3956659142212193,0.5,474,588,318,191,58,41.7,339.0,32.0,45750,56017,0.2808219178082192
61261,934,918,903,0,1,0,16,2.5923055555555554,1.7,497,437,242,156,59,37.8,113.0,12.3,44792,66382,0.4446902654867257
61262,1123,1053,1053,0,0,0,70,2.5049107142857143,0.4,564,559,298,233,95,46.9,5.0,0.4,69375,78247,0.29931972789115646
61263,743,662,642,0,11,0,81,2.8669111969111967,3.9,359,384,132,87,37,33.6,100.0,13.5,59750,66349,0.4627831715210356
61264,10621,10048,9458,354,55,407,573,2.2333931209115847,2.2,5037,5584,2994,2118,1001,45.7,1016.0,9.6,56832,99583,0.29501205266085667
61265,43706,36423,31794,2589,1108,3419,7283,2.2968987743026203,2.4,21526,22180,11120,8310,3723,39.9,5799.0,13.4,52635,84006,0.3425587711904093
61270,7007,6921,6800,31,41,41,86,2.336525364836692,0.9,3488,3519,2196,1614,774,46.2,530.0,7.9,57250,80671,0.33436820863086
61272,1198,1164,1158,0,1,25,34,2.27426944971537,0.9,617,581,365,266,114,45.0,142.0,11.9,49063,68029,0.4920071047957371
61273,3243,3190,3114,15,8,45,53,2.38,1.0,1651,1592,940,667,272,45.7,102.0,3.2,70766,101244,0.25717703349282295
61274,201,193,193,0,0,0,8,2.1605376344086022,0.0,115,86,33,16,0,53.7,8.0,4.0,67031,77602,0.375
61275,4750,4472,4247,48,37,66,278,2.5875381263616557,3.5,2396,2354,1162,841,253,41.3,247.0,5.4,68774,101172,0.22509225092250923
61276,110,41,41,0,0,0,69,,0.0,31,79,10,10,10,39.1,0.0,0.0,59868,N,0.0
61277,3245,3209,3105,42,0,61,36,2.328424242424243,0.5,1627,1618,991,719,361,47.4,305.0,9.9,59000,100923,0.3656509695290859
61278,479,470,446,0,15,8,9,2.9717391304347824,0.0,226,253,143,98,23,41.5,97.0,20.3,74375,102105,0.3050847457627119
61279,870,853,849,4,0,4,17,2.1933501259445842,0.0,460,410,219,170,104,46.3,27.0,3.1,56375,78738,0.12895927601809956
61281,2394,2387,2302,38,7,67,7,2.4694117647058826,0.0,1244,1150,653,477,147,49.5,79.0,3.3,68958,90927,0.23539518900343642
61282,7820,6413,5390,597,31,968,1407,2.327829457364341,0.4,3614,4206,1767,1241,442,38.7,1576.0,20.2,50620,68012,0.3765397536394177
61283,1742,1728,1725,0,0,3,14,3.1821389396709328,0.0,897,845,293,179,48,30.4,491.0,28.5,49938,71641,0.3813559322033898
61284,2110,2068,1972,0,22,11,42,2.422275862068965,0.0,1010,1100,720,512,210,52.1,107.0,5.1,83538,109469,0.2490740740740741
61285,1627,1614,1611,0,3,0,13,2.3508320950965826,3.7,880,747,582,457,185,50.0,82.0,5.2,62961,84640,0.41150442477876104
61301,10088,8201,7924,31,113,159,1887,2.3206827880512093,1.1,5116,4972,2227,1651,848,38.2,1676.0,17.1,47692,79799,0.3724600086467791
61310,3748,3663,3563,29,41,44,85,2.314627054361568,1.3,1837,1911,1052,733,315,46.9,392.0,10.6,51818,85343,0.38103350369108463
61311,204,204,204,0,0,0,0,2.316022727272727,0.0,113,91,72,64,49,48.0,8.0,3.9,51250,61794,0.29850746268656714
61312,511,485,475,7,0,7,26,2.472657004830918,0.0,261,250,148,94,27,46.7,74.0,14.5,75750,92981,0.4222222222222222
61313,209,209,209,0,0,0,0,2.3773863636363632,0.0,104,105,50,34,14,42.8,17.0,8.1,56944,72628,0.2564102564102564
61314,885,885,855,0,30,0,0,2.35736,0.0,441,444,216,149,89,44.6,87.0,9.8,46023,64086,0.44554455445544555
61315,213,212,211,0,0,0,1,2.803421052631579,10.5,110,103,36,25,13,36.8,40.0,19.0,56250,79758,0.5
61316,299,267,267,0,0,0,32,2.2964615384615388,0.0,149,150,67,52,16,36.8,28.0,9.5,57500,69878,0.3181818181818182
61317,479,471,471,0,0,0,8,2.4556923076923076,0.0,271,208,110,66,27,39.7,52.0,10.9,47750,58513,0.4155251141552511
61318,845,676,644,16,1,16,169,2.7733114754098365,0.0,357,488,211,164,55,37.1,104.0,12.7,51477,65399,0.33636363636363636
61319,1434,1419,1392,0,0,24,15,2.5311640211640207,1.8,792,642,362,230,94,42.6,203.0,14.2,68194,72281,0.26051560379918587
61320,724,682,628,22,24,22,42,2.302292993630573,0.0,390,334,245,174,70,48.1,83.0,11.5,54000,72265,0.3247422680412371
61321,248,235,235,0,0,0,13,2.3874038461538456,1.9,102,146,64,44,11,46.4,1.0,0.4,51250,135984,0.3458646616541353
61322,1454,506,473,10,11,10,948,2.850901960784314,9.3,816,638,327,254,87,37.1,220.0,15.2,51364,69065,0.46907993966817496
61323,91,91,91,0,0,0,0,3.0319999999999996,6.7,35,56,25,13,4,50.8,22.0,24.2,-,99227,0.17647058823529413
61324,92,92,92,0,0,0,0,,0.0,63,29,39,31,0,58.5,0.0,0.0,76136,96133,0.7692307692307693
61325,970,861,848,3,5,3,109,2.494807197943445,0.5,472,498,226,192,92,41.8,34.0,3.5,68281,93549,0.3691683569979716
61326,2297,2158,2119,0,0,0,139,2.499684782608696,1.4,1170,1127,583,403,189,44.9,202.0,9.0,66196,94533,0.337442218798151
61327,1326,1288,1260,2,3,22,38,2.527896749521988,2.1,692,634,425,290,102,44.3,68.0,5.2,64219,86303,0.3773913043478261
61328,25,25,25,0,0,0,0,,0.0,8,17,0,0,0,17.6,0.0,0.0,-,N,0.47058823529411764
61329,1185,1102,1093,0,4,0,83,2.2848554913294796,0.8,587,598,292,194,110,42.9,140.0,11.9,65972,101908,0.44336569579288027
61330,1437,1431,1375,6,43,6,6,2.4693631669535283,0.7,730,707,418,289,103,49.4,46.0,3.2,81250,106068,0.315203955500618
61331,18,18,18,0,0,0,0,,0.0,9,9,18,18,0,-,0.0,0.0,-,N,0.0
61332,77,71,71,0,0,0,6,,0.0,39,38,27,19,8,38.8,1.0,1.3,66250,98821,0.275
61333,323,320,310,0,6,0,3,2.694666666666667,5.0,176,147,98,52,8,42.1,19.0,6.3,77917,76447,0.35625
61334,732,713,688,3,0,9,19,2.6046975088967974,0.4,377,355,160,105,58,38.2,56.0,7.8,62750,78551,0.3029411764705882
61335,441,357,348,0,9,0,84,2.56406976744186,0.0,236,205,131,111,15,54.0,33.0,7.6,83750,84280,0.3760330578512397
61336,569,554,461,8,0,15,15,2.598173515981735,3.7,317,252,135,103,21,36.3,112.0,19.7,66250,85606,0.41304347826086957
61337,393,369,369,0,0,0,24,2.338095238095238,4.2,211,182,81,53,36,42.6,75.0,19.7,41333,70343,0.42162162162162165
61338,257,237,235,0,0,0,20,2.14,0.0,150,107,73,60,45,43.3,41.0,16.0,52000,71968,0.39285714285714285
61340,245,241,241,0,0,0,4,2.1269565217391304,0.0,117,128,59,42,11,47.7,21.0,8.6,77708,121162,0.3092105263157895
61341,7999,7706,7588,17,21,38,293,2.5367114093959735,1.9,3791,4208,1884,1283,584,41.3,1433.0,18.1,59147,83308,0.35661555934128336
61342,8763,6618,6341,63,67,109,2145,2.508715328467153,2.5,4476,4287,2200,1588,705,40.2,1111.0,12.9,58845,83527,0.4
61344,376,376,366,2,0,2,0,2.2931707317073173,0.0,196,180,94,73,32,45.2,19.0,5.1,46250,70255,0.2914572864321608
61345,835,816,806,4,3,4,19,2.4679881656804734,0.0,443,392,229,137,41,43.4,88.0,10.5,71667,92272,0.3510392609699769
61346,67,65,62,0,3,0,2,,0.0,33,34,34,34,15,65.1,12.0,17.9,52750,54800,0.5172413793103449
61348,4483,4139,3933,124,6,124,344,2.353824763903463,0.4,2263,2220,1198,905,379,41.8,388.0,8.7,59219,82643,0.36
61349,863,863,856,7,0,7,0,2.3958659217877094,0.8,434,429,245,199,87,46.1,98.0,11.6,63026,96544,0.3460559796437659
61350,23835,21865,20308,806,216,1083,1970,2.3338284915643404,0.4,11340,12495,5991,4291,1953,40.8,3628.0,15.5,53793,80594,0.34203516249334043
61353,1201,1149,1138,0,3,0,52,2.300727969348659,0.0,566,635,336,239,94,46.2,105.0,8.7,54423,79653,0.32437275985663083
61354,10589,9707,9410,46,106,158,882,2.2031208270514755,0.9,4801,5788,3098,2653,1524,46.4,1185.0,11.6,50809,87886,0.35938127762153477
61356,10680,9938,9755,38,73,61,742,2.2358636948135446,0.7,4917,5763,3362,2651,1285,46.9,1284.0,12.3,59638,83689,0.3711460151250727
61358,312,303,301,1,0,2,9,2.1787412587412587,1.4,152,160,81,57,22,48.7,53.0,17.0,41528,61818,0.5190839694656488
61359,338,322,315,0,3,0,16,2.69944,0.0,152,186,95,58,17,39.4,12.0,3.6,53750,73772,0.3875
61360,3678,3459,3425,0,17,4,219,2.744921700223714,1.2,1870,1808,740,474,183,35.6,449.0,12.3,71198,88604,0.33069082672706684
61361,1117,1070,1034,12,0,23,47,2.37,0.4,521,596,348,260,150,45.6,87.0,7.8,52813,81713,0.40190476190476193
61362,5585,4724,4314,181,77,272,861,2.3472867552507504,1.8,2706,2879,1497,1084,475,40.7,737.0,13.4,49112,74091,0.3761194029850746
61363,266,238,223,0,0,10,28,2.0464615384615388,0.0,153,113,67,62,40,46.8,30.0,11.3,43571,83791,0.4230769230769231
61364,19054,17494,16352,581,203,738,1560,2.3305899851264256,2.0,9651,9403,5336,3831,1872,44.5,3451.0,18.3,48564,73252,0.40825742339997634
61367,739,710,704,2,2,2,29,2.1003125,0.0,343,396,223,154,55,46.3,45.0,6.1,51711,89358,0.2655086848635236
61368,1428,1390,1363,5,5,13,38,2.47875,1.6,718,710,451,364,198,47.0,180.0,12.6,47619,63061,0.3940972222222222
61369,1656,1453,1419,18,8,18,203,2.1233785617367706,0.8,785,871,529,425,228,50.9,143.0,9.2,54205,73571,0.44065656565656564
61370,1393,1300,1283,0,0,0,93,2.4757193605683834,0.9,741,652,316,223,109,41.9,97.0,7.0,59583,81925,0.3615733736762481
61372,161,140,140,0,0,0,21,2.6820000000000004,0.0,86,75,13,5,1,30.3,3.0,1.9,65000,80341,0.30337078651685395
61373,2134,2088,2026,0,34,0,46,2.392015677491601,0.0,1095,1039,629,397,135,48.9,56.0,2.6,74821,94495,0.2699443413729128
61374,118,118,118,0,0,0,0,,0.0,59,59,67,64,10,66.5,0.0,0.0,84167,112618,0.11538461538461539
61375,1157,1109,1101,0,5,0,48,2.2612109374999996,2.1,603,554,483,335,151,56.2,63.0,5.4,64706,79597,0.3197781885397412
61376,2118,2057,2016,0,0,7,61,2.37822247706422,0.3,1076,1042,706,522,308,47.6,289.0,13.9,50833,73888,0.3631984585741811
61377,1421,1373,1363,0,0,13,48,2.3726086956521737,1.0,662,759,327,229,80,39.1,173.0,12.2,58289,83936,0.3532258064516129
61378,333,331,331,0,0,0,2,2.0063855421686747,0.0,176,157,139,103,58,59.2,39.0,11.7,47000,107257,0.2323943661971831
61379,1488,1449,1404,4,4,32,39,2.630654867256637,1.2,772,716,331,214,83,41.7,225.0,15.2,56250,77758,0.42738589211618255
61401,33685,31207,25789,4214,502,4743,2478,2.1642533177774537,1.6,17411,16274,9205,6620,3052,41.4,6228.0,20.9,38710,72258,0.3818702002710435
61410,3892,3853,3736,27,0,55,39,2.50300325732899,3.0,1731,2161,926,738,383,39.4,816.0,21.4,44570,59680,0.39589275527666856
61411,444,432,432,0,0,0,12,1.9078111587982833,0.0,274,170,144,107,48,54.6,0.0,0.0,68594,117115,0.33962264150943394
61412,1467,1454,1341,22,0,90,13,2.486362098138748,0.0,760,707,300,233,129,44.0,148.0,10.1,57250,78120,0.3191489361702128
61413,906,894,876,0,0,3,12,2.2734673366834173,0.0,442,464,257,193,94,42.4,93.0,10.3,55682,91567,0.3356164383561644
61414,937,921,883,32,3,32,16,2.5093833780160857,0.0,497,440,181,140,66,37.0,129.0,13.8,54965,66976,0.1927437641723356
61415,1889,1885,1879,0,0,8,4,2.5516756756756753,2.2,945,944,458,349,121,39.8,169.0,9.0,56667,83952,0.4222222222222222
61416,294,294,294,0,0,0,0,2.675272727272727,1.8,128,166,38,21,8,39.1,159.0,54.1,21250,34824,0.4
61417,286,281,281,0,0,0,5,2.551071428571429,0.0,139,147,92,82,58,50.9,73.0,25.5,61667,57326,0.47540983606557374
61418,542,542,532,0,6,0,0,2.1494047619047616,0.0,249,293,199,137,67,56.2,20.0,3.7,47500,77822,0.30962343096234307
61419,114,114,112,1,0,2,0,1.78125,0.0,46,68,49,33,18,59.0,8.0,7.0,47500,79433,0.18333333333333332
61420,1121,1121,1097,6,0,20,0,2.4087956989247314,0.0,574,547,326,241,82,44.1,160.0,14.4,50078,74784,0.3771626297577855
61421,1300,1275,1244,24,0,24,25,2.5452941176470585,1.6,667,633,348,260,126,44.4,257.0,19.8,55417,85411,0.2847682119205298
61422,3164,3164,3097,31,28,31,0,2.496223107569721,1.0,1651,1513,801,561,169,43.1,313.0,10.0,44981,68036,0.37452033768227166
61423,519,513,513,0,0,0,6,2.534634146341463,0.0,228,291,158,124,43,49.3,83.0,16.0,80179,84734,0.2616822429906542
61424,135,135,135,0,0,0,0,3.2142857142857144,0.0,72,63,5,2,2,27.4,6.0,4.6,120250,102438,0.43902439024390244
61425,375,364,364,0,0,0,11,2.0991620111731844,0.0,181,194,197,160,66,60.6,25.0,6.7,55781,64112,0.09803921568627451
61426,109,109,109,0,0,0,0,,0.0,48,61,12,12,9,36.8,47.0,43.1,43684,N,0.2647058823529412
61427,2192,2177,2085,65,0,92,15,2.4218573046432614,1.1,1073,1119,716,540,263,47.2,378.0,17.7,58641,80499,0.2960829493087558
61428,1022,975,963,12,0,46,47,,1.7,542,480,428,317,96,54.3,145.0,14.4,70625,97839,0.27341772151898736
61430,677,667,650,0,0,11,10,2.0994736842105266,1.5,345,332,200,149,43,45.5,70.0,10.3,59063,94135,0.32020997375328086
61431,296,295,295,0,0,0,1,2.130791366906475,0.0,161,135,98,83,35,51.2,41.0,13.9,39125,91614,0.5267175572519084
61432,658,626,621,5,0,5,32,2.6027272727272726,4.7,326,332,183,136,62,44.3,68.0,11.0,72188,96658,0.3275862068965517
61433,107,107,107,0,0,0,0,3.450322580645161,0.0,60,47,29,29,29,49.3,0.0,0.0,-,N,0.5138888888888888
61434,3012,2937,2877,0,12,33,75,2.2518562874251495,0.4,1607,1405,808,594,227,43.9,687.0,22.9,39280,65214,0.3275862068965517
61435,29,29,29,0,0,0,0,,0.0,6,23,23,17,0,68.3,9.0,31.0,-,N,0.0
61436,650,602,596,0,0,18,48,1.99601226993865,0.0,301,349,261,174,48,54.6,84.0,12.9,65417,99652,0.2958579881656805
61437,972,954,952,0,0,0,18,2.4167164179104477,0.5,484,488,305,231,68,37.8,87.0,9.0,57375,77364,0.31767337807606266
61438,917,880,877,1,0,3,37,2.7097041420118346,3.5999999999999996,511,406,187,122,63,39.4,35.0,3.8,63750,116011,0.20243902439024392
61439,242,230,225,5,0,5,12,2.106,0.0,133,109,93,60,25,52.5,29.0,12.0,52250,68420,0.2920353982300885
61440,690,682,674,0,0,0,8,2.423368421052632,0.0,350,340,212,137,38,44.0,102.0,14.8,64063,68660,0.23733333333333334
61441,1001,991,969,0,12,0,10,2.318935185185185,2.3,504,497,296,215,91,47.0,196.0,19.6,45714,63497,0.24279835390946503
61442,708,708,694,0,5,7,0,2.281290322580645,0.0,326,382,211,167,60,44.6,199.0,28.1,37500,55939,0.39622641509433965
61443,13663,12274,11277,631,163,783,1389,2.3795547576301614,1.1,6545,7118,3485,2564,1327,40.2,2859.0,21.6,40559,67113,0.40837161817253703
61447,1025,1011,1011,0,0,0,14,2.5334900990099007,2.4,514,511,227,162,48,45.7,83.0,8.1,66250,121690,0.2570281124497992
61448,3837,3736,3686,6,0,40,101,2.5771058163980376,3.0,1729,2108,1109,899,405,42.6,370.0,10.1,55801,81905,0.3225225225225225
61449,337,331,331,0,0,0,6,2.0273493975903616,2.4,186,151,134,88,30,48.9,61.0,18.1,36667,75682,0.34146341463414637
61450,1787,1759,1735,0,0,14,28,2.360943396226415,0.7,858,929,594,465,292,43.8,238.0,13.6,44500,65908,0.3337969401947149
61451,331,331,327,0,0,4,0,2.785126050420168,0.0,185,146,55,33,16,45.8,3.0,0.9,69821,97669,0.21818181818181817
61452,222,221,221,0,0,0,1,2.054259259259259,0.9,102,120,67,27,12,48.2,21.0,9.5,46750,54946,0.4316546762589928
61453,578,575,527,0,37,0,3,2.3006374501992033,0.0,310,268,122,64,25,39.1,54.0,9.4,51875,75959,0.34011627906976744
61454,500,479,474,0,0,5,21,2.134188034188034,5.2,217,283,183,140,78,47.9,131.0,26.2,38750,56570,0.5373134328358209
61455,20698,19944,17277,1380,651,1761,754,2.401419201786213,1.9,9693,11005,4290,3182,1575,27.9,4697.0,27.4,42013,82357,0.2802760207015526
61458,669,648,648,0,0,0,21,2.080934579439252,1.2,341,328,274,229,121,54.3,88.0,13.2,56354,77200,0.3763440860215054
61459,385,384,357,26,0,26,1,2.366073619631902,3.7,210,175,117,76,36,56.2,10.0,2.6,72992,75503,0.2765957446808511
61460,322,301,298,0,0,0,21,2.405671641791045,0.0,133,189,78,63,19,48.5,25.0,7.8,43864,58631,0.2
61462,11521,9968,8908,407,411,543,1553,2.381934306569343,5.1,5439,6082,2511,1942,881,36.1,1373.0,13.2,43568,74039,0.39734345351043643
61465,1161,1141,1118,11,0,18,20,2.2674463937621834,0.8,629,532,266,200,101,47.8,169.0,14.6,70368,97755,0.4097560975609756
61466,326,326,319,0,0,0,0,2.2364383561643835,0.0,184,142,122,108,23,55.0,17.0,5.2,61667,89681,0.22137404580152673
61467,1170,1161,1088,27,0,27,9,2.805971223021583,0.0,605,565,252,167,43,37.6,51.0,4.4,74306,82971,0.24742268041237114
61468,81,81,74,0,0,7,0,,0.0,47,34,16,16,7,32.8,0.0,0.0,-,89393,0.40540540540540543
61469,2248,2215,2135,3,32,11,33,2.2273826173826174,1.8,1176,1072,711,540,229,52.0,159.0,7.1,44967,62874,0.40988106129917656
61470,537,514,476,13,4,18,23,3.0566265060240965,1.2,253,284,176,120,44,43.0,52.0,10.2,47222,62250,0.3490566037735849
61471,60,60,53,0,0,0,0,,0.0,28,32,34,27,16,63.5,0.0,0.0,46667,79142,0.2631578947368421
61472,517,480,467,10,1,10,37,2.1879237288135593,0.0,293,224,239,174,62,56.3,28.0,5.4,72727,98526,0.14210526315789473
61473,1509,1479,1456,20,0,20,30,2.2590430622009565,1.1,740,769,469,338,178,39.3,166.0,11.7,44883,64860,0.3165562913907285
61474,292,292,292,0,0,0,0,2.6107142857142853,0.0,138,154,66,50,20,40.7,13.0,4.5,51875,61053,0.37142857142857144
61475,203,203,201,0,0,2,0,2.115,0.0,113,90,70,47,33,50.3,4.0,2.0,76563,90103,0.2076923076923077
61476,375,365,352,0,0,13,10,2.243053892215569,0.0,183,192,138,91,25,51.6,58.0,15.5,49511,69769,0.3687150837988827
61477,573,571,570,0,0,0,2,2.0879562043795623,0.0,237,336,171,119,40,47.3,79.0,13.8,40000,58531,0.2748091603053435
61478,319,306,306,0,0,0,13,2.730683760683761,0.0,163,156,73,47,15,41.8,9.0,2.8,85341,95380,0.1464968152866242
61479,65,65,65,0,0,0,0,,0.0,34,31,17,17,9,29.4,39.0,60.0,17969,N,0.0
61480,1210,1203,1193,2,0,10,7,2.4050614754098363,1.0,583,627,339,285,174,44.3,96.0,8.2,51389,60009,0.46153846153846156
61482,671,668,659,0,8,1,3,2.442436363636364,0.0,329,342,149,82,52,33.9,129.0,19.4,53750,65833,0.29936305732484075
61483,2090,2069,1987,20,36,32,21,2.2607744874715263,0.0,1039,1051,700,503,245,46.4,214.0,10.8,51591,74060,0.3143164693218515
61484,832,821,815,2,4,2,11,2.3663636363636362,0.0,406,426,246,181,84,43.6,104.0,12.5,50556,68676,0.4281984334203655
61485,447,443,439,0,0,0,4,2.0661574074074074,0.0,242,205,152,104,75,53.2,29.0,6.5,48684,73766,0.3656387665198238
61486,1469,1434,1398,0,0,0,35,2.5533333333333332,2.1,756,713,298,247,105,37.0,210.0,14.3,63382,85885,0.4078590785907859
61488,1040,1011,999,4,3,4,29,2.2764551422319474,3.7,501,539,302,197,97,48.7,143.0,13.8,53750,70228,0.2759259259259259
61489,870,846,838,7,0,7,24,2.2732804232804233,0.0,403,467,243,177,69,42.1,124.0,14.3,52500,75797,0.3230769230769231
61490,1134,1120,1117,3,0,3,14,2.4167164179104477,0.4,631,503,320,240,107,43.1,87.0,7.7,58750,81906,0.3298429319371728
61491,1927,1913,1868,0,25,6,14,2.2799407582938387,0.8,929,998,557,441,185,47.6,272.0,14.1,56286,109838,0.26582278481012656
61501,1534,1532,1498,19,7,19,2,2.281426448736999,2.1,871,663,416,291,153,40.8,322.0,21.0,43897,65311,0.39076923076923076
61516,676,676,663,13,0,13,0,2.347465277777778,1.4,353,323,180,120,49,35.3,75.0,11.1,71500,84778,0.25914634146341464
61517,3274,3266,3192,35,0,67,8,2.6837049180327868,0.0,1769,1505,933,726,236,44.1,67.0,2.1,83929,123515,0.20501567398119122
61519,230,230,220,0,0,0,0,2.048928571428571,2.7,119,111,54,33,16,54.3,23.0,10.0,53750,100662,0.4519230769230769
61520,16806,16018,14592,1171,9,1285,788,2.271102053613419,1.5,9163,7643,4354,3252,1509,41.7,2912.0,20.1,47362,72492,0.3574996216134403
61523,11191,10856,10601,7,216,31,335,2.5023755656108597,0.7,5630,5561,3038,2090,828,43.4,1107.0,10.0,59758,85911,0.2917477617750097
61524,381,375,375,0,0,0,6,2.6487499999999997,4.2,177,204,69,48,21,31.4,88.0,23.1,48333,64840,0.4276729559748428
61525,9188,8882,6884,163,1553,306,306,2.956645244215939,0.4,4553,4635,1345,856,286,36.2,468.0,5.1,122000,175172,0.09951923076923076
61526,810,797,781,12,0,12,13,,0.0,315,495,262,165,69,47.6,25.0,3.1,81875,109749,0.08757062146892655
61528,3127,2883,2542,0,341,0,244,2.802549371633752,0.0,1647,1480,542,400,160,39.7,23.0,0.7,105918,133965,0.1138377641445126
61529,2699,2668,2608,0,46,0,31,2.5434967012252594,1.4,1319,1380,626,415,152,43.4,241.0,9.0,70750,93454,0.2222222222222222
61530,7245,7002,6799,70,22,114,243,2.574125,0.4,3551,3694,1628,1243,745,35.7,799.0,12.1,58936,92812,0.26503210741389377
61531,3335,3258,3143,0,15,0,77,2.387602639296188,1.8,1647,1688,834,585,248,40.9,288.0,8.9,56528,73857,0.3314917127071823
61532,645,645,644,0,0,0,0,2.5641666666666665,0.0,322,323,140,117,57,36.7,26.0,4.0,51833,78565,0.37218045112781956
61533,2509,2482,2482,0,0,0,27,2.6437618545837727,1.1,1274,1235,575,406,178,41.9,327.0,13.0,60250,77782,0.2988802756244617
61534,1806,1781,1769,7,0,9,25,2.5367659574468084,0.7,946,860,402,318,101,42.4,56.0,3.1,57917,78081,0.2979683972911964
61535,1697,1697,1640,16,0,16,0,3.0210695187165775,0.0,966,731,319,260,83,41.6,33.0,1.9,81964,122811,0.1409028727770178
61536,2918,2737,2701,12,11,15,181,2.4611635750421588,2.3,1437,1481,872,634,249,46.1,64.0,2.2,70690,95590,0.24892703862660945
61537,2754,2747,2687,0,10,0,7,2.3157489177489183,0.5,1369,1385,849,671,321,44.1,409.0,15.4,47259,77550,0.36731255265374896
61539,206,202,202,0,0,0,4,2.396511627906977,0.0,114,92,43,35,9,37.0,17.0,8.3,52000,54660,0.5851063829787234
61540,2770,2733,2679,28,6,28,37,2.536972301814709,0.8,1360,1410,832,608,280,46.0,277.0,10.6,57137,88625,0.3417047184170472
61541,91,91,88,0,3,0,0,,0.0,40,51,37,22,9,55.3,15.0,16.5,30250,50678,0.46153846153846156
61542,3628,3558,3497,27,0,33,70,2.379905213270142,1.7,1818,1810,1153,779,313,46.3,472.0,13.4,56811,76771,0.3421686746987952
61543,152,152,152,0,0,0,0,2.138169014084507,2.8,69,83,72,54,19,56.5,5.0,3.3,35208,59497,0.4461538461538462
61544,590,590,574,0,0,0,0,2.4043673469387756,0.4,302,288,157,133,57,44.0,30.0,5.1,51875,67890,0.41125541125541126
61545,700,692,687,0,5,0,8,2.5616117216117216,2.2,361,339,186,130,93,36.2,30.0,4.3,53542,73568,0.23529411764705882
61546,3767,3701,3621,39,7,69,66,2.284823815309842,0.4,1889,1878,1020,729,329,45.7,324.0,8.6,63387,81339,0.277992277992278
61547,4138,4070,4048,10,0,13,68,2.750232867598137,1.5,2071,2067,923,574,142,42.9,88.0,2.2,94688,126105,0.17111315547378106
61548,11950,11808,11410,29,128,97,142,2.72077487391105,1.3,5873,6077,2594,1734,743,41.8,456.0,3.9,88233,131799,0.20816395663956638
61550,17787,17258,16717,231,223,248,529,2.326329553035357,0.30000000000000004,8457,9330,4983,3739,1784,42.8,732.0,4.2,76797,119146,0.15808780026032423
61552,146,146,146,0,0,0,0,2.433333333333333,0.0,60,86,29,22,8,34.6,18.0,12.3,32857,56645,0.15555555555555556
61553,140,140,140,0,0,0,0,2.1227272727272726,0.0,60,80,41,34,24,41.0,25.0,17.9,40625,63477,0.6065573770491803
61554,42059,41180,39543,742,188,975,879,2.3172443933295,2.5,20686,21373,10632,7761,3425,40.8,5352.0,13.3,53504,80660,0.33013805678562125
61559,3263,3055,2947,10,60,22,208,2.755555555555556,0.2,1630,1633,871,623,343,41.8,344.0,10.6,62241,85830,0.22198120028922633
61560,560,560,533,14,13,14,0,1.9835460992907803,0.0,268,292,350,262,142,63.7,35.0,6.3,62857,86883,0.4230769230769231
61561,2469,2387,2363,13,9,15,82,2.495217391304348,3.0,1251,1218,748,595,301,44.5,50.0,2.1,56071,82378,0.2975409836065574
61562,44,34,34,0,0,0,10,,0.0,35,9,10,10,10,48.6,0.0,0.0,-,N,0.0
61563,519,518,516,0,0,0,1,2.2960619469026553,0.0,264,255,126,98,35,39.3,76.0,14.6,43250,56013,0.36363636363636365
61564,962,959,948,0,3,6,3,2.802594752186589,0.0,440,522,166,101,50,32.8,93.0,9.7,49934,57467,0.42105263157894735
61565,1448,1397,1382,0,1,0,51,2.247468944099379,0.0,738,710,440,300,118,47.3,130.0,9.1,58516,86079,0.2832618025751073
