ZIPCODE,BLDGZIP,PO_NAME,POPULATION,AREA,STATE,COUNTY,ST_FIPS,CTY_FIPS,URL,SHAPE_AREA,SHAPE_LEN,MODZCTA,cases,Total,zcta_cum.perc_pos,zip_code,total_population,total_non_hispanic,total_white_nonhispanic,total_black_nonhispanic,total_asian_alone,total_black,total_hispanic,average_household_size,pct_more_than_one_occupant_per_room,total_male,total_female,age_60_and_over,age_65_and_over,age_75_and_over,median_age,below_poverty_level,pct_below_poverty_level,household_median_income,household_mean_income,pct_services,pct_over_age_65,pct_white,pct_minority,pct_black,pct_hispanic,cases_per_1000
11436,0,Jamaica,18681.0,22699295.4594145,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,11436,459,979,46.88,11436,20077.0,17108.0,308.0,11991.0,2084.0,12945.0,2969.0,3.5485092277369645,9.0,9918.0,10159.0,3246.0,2113.0,829.0,36.9,2213.0,11.1,75242.0,95711,0.2877027838974565,0.10524480749115904,0.015340937391044479,0.9846590626089555,0.5972505852467999,0.14788065946107487,22.86198137171888
11213,0,Brooklyn,62426.0,29631004.437939,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,11213,1208,2619,46.12,11213,66295.0,59235.0,13651.0,42570.0,1252.0,46001.0,7060.0,2.61374915091701,9.1,30437.0,35858.0,10851.0,7603.0,3462.0,33.4,15449.0,23.6,41710.0,69062,0.2691744828044968,0.1146843653367524,0.20591296477864093,0.794087035221359,0.6421298740478166,0.10649370239082886,18.2215853382608
11212,0,Brooklyn,83866.0,41972104.0714198,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,11212,1527,3365,45.38,11212,76527.0,62261.0,907.0,59207.0,974.0,63695.0,14266.0,2.2226766071087942,5.699999999999998,32439.0,44088.0,14705.0,10241.0,4257.0,37.6,26929.0,36.1,26239.0,57515,0.3738253578140813,0.1338220497340808,0.011852026082297752,0.9881479739177023,0.77367465077685,0.18641786558992252,19.953741816613743
11225,0,Brooklyn,56527.0,23698630.1249252,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,11225,1012,2216,45.67,11225,58882.0,53969.0,14516.0,35980.0,1521.0,38536.0,4913.0,2.4371474797759802,7.0,26817.0,32065.0,10880.0,7446.0,3079.0,34.8,10895.0,18.6,55862.0,93590,0.2455536431440046,0.12645630243537923,0.24652695220950374,0.7534730477904963,0.6110526137019803,0.08343806256580959,17.18691620529194
11218,0,Brooklyn,72280.0,36868798.9897562,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,11218,1464,3105,47.15,11218,74508.0,61419.0,39092.0,5637.0,13789.0,7142.0,13089.0,2.9659165125070377,13.8,37538.0,36970.0,12443.0,8800.0,3406.0,34.2,14736.0,19.9,69415.0,104228,0.2273904851625059,0.11810812261770548,0.5246684919740162,0.4753315080259838,0.07565630536318248,0.1756724110162667,19.64889676276373
11226,0,Brooklyn,106132.0,39408598.2790117,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,11226,1870,3899,47.96,11226,100277.0,83132.0,12161.0,65421.0,2878.0,69703.0,17145.0,2.712063811831324,13.4,45123.0,55154.0,17827.0,11923.0,4858.0,34.7,17403.0,17.4,52052.0,76813,0.3197226029499008,0.11890064521276066,0.12127407082381803,0.878725929176182,0.6524028441217826,0.17097639538478415,18.648344086879344
11219,0,Brooklyn,92561.0,42002738.4672304,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,11219,2421,5394,44.88,11219,90036.0,79123.0,55723.0,815.0,22002.0,1246.0,10913.0,3.6389418747441673,25.6,44986.0,45050.0,14575.0,10627.0,4748.0,27.8,31731.0,35.5,39295.0,61515,0.300773607055778,0.11803056555155715,0.6188968856901684,0.38110311430983157,0.009051934781642899,0.12120707272646497,26.88924430227909
11210,0,Brooklyn,67067.0,47887022.9921604,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,11210,1458,3130,46.58,11210,67040.0,62324.0,19773.0,38113.0,2828.0,40155.0,4716.0,2.9958602416131495,10.9,30595.0,36445.0,12718.0,8892.0,3302.0,35.6,8288.0,12.4,65900.0,102615,0.2761404532633012,0.13263723150357995,0.29494331742243435,0.7050566825775657,0.5685113365155131,0.07034606205250597,21.748210023866346
11230,0,Brooklyn,80857.0,49926703.3933172,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,11230,1961,4299,45.62,11230,89075.0,79956.0,58782.0,6138.0,12547.0,6909.0,9119.0,2.8902917702472855,15.0,42716.0,46359.0,18448.0,13740.0,6527.0,33.8,20276.0,22.9,49541.0,93905,0.2728513705362018,0.15425203480213304,0.6599158012910469,0.3400841987089531,0.06890822340724109,0.10237440359247825,22.015155767611564
11204,0,Brooklyn,77354.0,43555184.613285,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,11204,1691,3731,45.32,11204,76978.0,68582.0,41872.0,851.0,24376.0,1118.0,8396.0,3.2549841108427615,16.700000000000006,38466.0,38512.0,14868.0,10477.0,4876.0,34.7,17475.0,22.8,49785.0,79824,0.2967478397486253,0.13610382187118397,0.5439476213983216,0.45605237860167835,0.011055106653849152,0.1090701239315129,21.96731533684949
10471,0,Bronx,23477.0,89651407.0583499,NY,Bronx,36,005,http://www.usps.com/,0.0,0.0,10471,530,1368,38.74,10471,21896.0,16893.0,12819.0,2276.0,1262.0,2919.0,5003.0,2.18216445685043,3.2,10378.0,11518.0,7199.0,5554.0,3147.0,44.9,1885.0,10.0,85707.0,160369,0.1058882235528942,0.2536536353671904,0.5854493971501644,0.4145506028498356,0.10394592619656558,0.2284892217756668,24.2053343076361
10470,0,Bronx,14740.0,21543461.581388,NY,Bronx,36,005,http://www.usps.com/,0.0,0.0,10470,397,937,42.37,10470,15432.0,12177.0,5590.0,5714.0,537.0,6227.0,3255.0,2.5203917050691245,7.1,7069.0,8363.0,3596.0,2615.0,1325.0,40.5,1904.0,12.4,57160.0,90146,0.2367856184598873,0.1694530844997408,0.3622343182996371,0.637765681700363,0.3702695697252462,0.2109253499222395,25.725764644893726
10466,0,Bronx,68942.0,55262490.6124597,NY,Bronx,36,005,http://www.usps.com/,0.0,0.0,10466,2095,4466,46.91,10466,72479.0,56508.0,2074.0,50054.0,2169.0,54368.0,15971.0,3.0291731353358085,9.3,31842.0,40637.0,13431.0,9090.0,4046.0,36.6,14086.0,19.7,51477.0,77077,0.3348532607032469,0.12541563763296956,0.02861518508809448,0.9713848149119055,0.6906000358724597,0.22035348169814706,28.904924184936323
10467,0,Bronx,97932.0,69336166.3726341,NY,Bronx,36,005,http://www.usps.com/,0.0,0.0,10467,2931,6140,47.74,10467,103732.0,49446.0,9736.0,31584.0,5916.0,38921.0,54286.0,2.7772966350865733,15.9,49745.0,53987.0,17307.0,11360.0,4873.0,33.7,28506.0,27.9,37015.0,56744,0.3580156514575992,0.10951297574518953,0.09385724752246173,0.9061427524775383,0.3044769212971889,0.5233293487062816,28.255504569467472
10463,0,Bronx,70641.0,36703381.5081673,NY,Bronx,36,005,http://www.usps.com/,0.0,0.0,10463,1627,3967,41.01,10463,71360.0,34888.0,22584.0,7980.0,2579.0,13003.0,36472.0,2.4042863119726663,8.1,33641.0,37719.0,18097.0,14115.0,6845.0,39.8,11862.0,17.2,58551.0,98513,0.2521613832853026,0.19779988789237668,0.31647982062780267,0.6835201793721973,0.11182735426008969,0.5110986547085202,22.79988789237668
10463,0,Bronx,70641.0,3119701.91322087,NY,New York,36,061,http://www.usps.com/,0.0,0.0,10463,1627,3967,41.01,10463,71360.0,34888.0,22584.0,7980.0,2579.0,13003.0,36472.0,2.4042863119726663,8.1,33641.0,37719.0,18097.0,14115.0,6845.0,39.8,11862.0,17.2,58551.0,98513,0.2521613832853026,0.19779988789237668,0.31647982062780267,0.6835201793721973,0.11182735426008969,0.5110986547085202,22.79988789237668
10475,0,Bronx,40931.0,38633296.9345436,NY,Bronx,36,005,http://www.usps.com/,0.0,0.0,10475,1530,3746,40.84,10475,43208.0,30666.0,3419.0,24539.0,1186.0,28010.0,12542.0,2.2258435950743647,6.1,18358.0,24850.0,13845.0,10594.0,5021.0,45.0,4411.0,10.5,50832.0,76817,0.2303085208113141,0.24518607665247177,0.07912886502499537,0.9208711349750046,0.5679272356970931,0.2902703203110535,35.410109239029815
10464,0,Bronx,4438.0,76257484.8998482,NY,Bronx,36,005,http://www.usps.com/,0.0,0.0,10464,115,360,31.94,10464,4434.0,3317.0,2966.0,83.0,245.0,119.0,1117.0,2.3322979397781296,1.8,2162.0,2272.0,1335.0,997.0,389.0,44.9,359.0,8.1,93365.0,140250,0.10203235172127748,0.2248534055029319,0.6689219666215607,0.33107803337843933,0.018718989625620207,0.2519170049616599,25.93594948128101
10464,0,Bronx,4438.0,4512530.57659232,NY,Bronx,36,005,http://www.usps.com/,0.0,0.0,10464,115,360,31.94,10464,4434.0,3317.0,2966.0,83.0,245.0,119.0,1117.0,2.3322979397781296,1.8,2162.0,2272.0,1335.0,997.0,389.0,44.9,359.0,8.1,93365.0,140250,0.10203235172127748,0.2248534055029319,0.6689219666215607,0.33107803337843933,0.018718989625620207,0.2519170049616599,25.93594948128101
10464,0,Bronx,4438.0,11587953.826739,NY,Bronx,36,005,http://www.usps.com/,0.0,0.0,10464,115,360,31.94,10464,4434.0,3317.0,2966.0,83.0,245.0,119.0,1117.0,2.3322979397781296,1.8,2162.0,2272.0,1335.0,997.0,389.0,44.9,359.0,8.1,93365.0,140250,0.10203235172127748,0.2248534055029319,0.6689219666215607,0.33107803337843933,0.018718989625620207,0.2519170049616599,25.93594948128101
10469,0,Bronx,65101.0,68040887.0683502,NY,Bronx,36,005,http://www.usps.com/,0.0,0.0,10469,2588,5306,48.77,10469,73870.0,52452.0,7907.0,38318.0,4757.0,41477.0,21418.0,3.174384855233853,9.8,34385.0,39485.0,16919.0,12216.0,5881.0,40.2,10753.0,15.1,63652.0,87782,0.3013795751971877,0.16537159875456883,0.10703939352917287,0.8929606064708271,0.5187220793285502,0.2899417896304318,35.03452010288344
10468,0,Bronx,72877.0,34447604.6722183,NY,Bronx,36,005,http://www.usps.com/,0.0,0.0,10468,2137,4230,50.52,10468,78647.0,19059.0,2323.0,12763.0,2224.0,18087.0,59588.0,2.9308876907889743,18.0,37011.0,41636.0,10776.0,7812.0,3139.0,32.2,24945.0,32.1,36046.0,52131,0.4641899982893311,0.09932991722506898,0.02953704527826872,0.9704629547217313,0.16228209594771575,0.7576639922692537,27.172047249100412
10458,0,Bronx,79362.0,35968812.9033631,NY,Bronx,36,005,http://www.usps.com/,0.0,0.0,10458,1745,3886,44.9,10458,83960.0,25397.0,6995.0,14617.0,2333.0,18960.0,58563.0,2.9554394839088043,17.1,40415.0,43545.0,10336.0,6586.0,2438.0,29.0,28518.0,35.3,33932.0,51860,0.4305953933072577,0.07844211529299666,0.08331348261076703,0.916686517389233,0.17409480705097666,0.6975107193901858,20.78370652691758
10034,0,New York,39149.0,24503892.1220115,NY,New York,36,061,http://www.usps.com/,0.0,0.0,10034,596,1366,43.63,10034,42910.0,12985.0,8628.0,2329.0,1298.0,5989.0,29925.0,2.6640820130475302,14.4,20361.0,22549.0,8451.0,5779.0,2142.0,36.4,8355.0,19.6,54716.0,71361,0.3234083424807904,0.13467723141458868,0.2010720111862037,0.7989279888137963,0.05427639244931252,0.697389885807504,13.889536238639012
10033,0,New York,54284.0,16156054.1719256,NY,New York,36,061,http://www.usps.com/,0.0,0.0,10033,1116,2344,47.61,10033,59607.0,18765.0,14090.0,2448.0,1238.0,8637.0,40842.0,2.989662120903725,11.9,30216.0,29391.0,11276.0,8322.0,3653.0,35.8,11496.0,19.6,58614.0,78761,0.3012758586228722,0.13961447481000552,0.2363816330296777,0.7636183669703223,0.04106900196285671,0.6851879812773668,18.72263324777291
10462,0,Bronx,75674.0,53022513.776471,NY,Bronx,36,005,http://www.usps.com/,0.0,0.0,10462,2003,4611,43.44,10462,76756.0,40273.0,8909.0,19050.0,9627.0,23923.0,36483.0,2.5849994922655117,11.1,36091.0,40665.0,13226.0,9245.0,4127.0,36.3,14872.0,19.5,52409.0,70616,0.30485521209325045,0.12044661003700037,0.11606910208973892,0.8839308979102611,0.24818906665276982,0.4753113763093439,26.09567981656157
10040,0,New York,41033.0,16340742.7951967,NY,New York,36,061,http://www.usps.com/,0.0,0.0,10040,850,1772,47.97,10040,44571.0,13603.0,9352.0,2181.0,1257.0,6355.0,30968.0,2.656327791854644,11.9,20779.0,23792.0,9772.0,7341.0,3752.0,37.4,9557.0,22.3,47137.0,72424,0.3129360739204224,0.1647035067644881,0.20982253034484305,0.7901774696551569,0.048933162818873256,0.6948015525790312,19.070696192591598
10453,0,Bronx,77576.0,25748509.2716743,NY,Bronx,36,005,http://www.usps.com/,0.0,0.0,10453,1998,4245,47.07,10453,79606.0,24555.0,941.0,21817.0,1043.0,27063.0,55051.0,2.8603564879336902,15.7,36246.0,43360.0,9909.0,6716.0,2208.0,30.4,32022.0,40.5,25275.0,40617,0.4500521988777241,0.08436550008793307,0.011820717031379544,0.9881792829686205,0.27406225661382305,0.6915433510036932,25.09861065748813
10465,0,Bronx,42012.0,108423743.438241,NY,Bronx,36,005,http://www.usps.com/,0.0,0.0,10465,1359,3567,38.1,10465,44205.0,24637.0,18898.0,3915.0,1254.0,6201.0,19568.0,2.6439252219582343,3.6,21403.0,22802.0,10806.0,7680.0,3892.0,41.5,5141.0,12.2,74796.0,106350,0.2217236958879795,0.17373600271462505,0.42750820042981563,0.5724917995701844,0.08856464200882253,0.44266485691663837,30.743128605361385
10461,0,Bronx,50549.0,62824057.5745278,NY,Bronx,36,005,http://www.usps.com/,0.0,0.0,10461,1690,3958,42.7,10461,50348.0,26882.0,16754.0,3862.0,5383.0,5908.0,23466.0,2.6023173244571245,8.2,24497.0,25851.0,10596.0,7838.0,3919.0,37.8,7332.0,14.8,56612.0,83716,0.25576104815267303,0.15567649161833638,0.3327639628187813,0.6672360371812187,0.0767061253674426,0.4660761102725034,33.56637800905696
10457,0,Bronx,70253.0,37640607.3793199,NY,Bronx,36,005,http://www.usps.com/,0.0,0.0,10457,1792,3961,45.24,10457,74554.0,24924.0,1052.0,21964.0,682.0,31654.0,49630.0,2.8932735243971743,17.9,35086.0,39468.0,9600.0,6754.0,2534.0,29.8,27750.0,38.1,27420.0,46260,0.4591789255163034,0.09059205408160528,0.014110577567937333,0.9858894224320627,0.294605252568608,0.665691981650884,24.03626901306436
10460,0,Bronx,56670.0,35155666.6460149,NY,Bronx,36,005,http://www.usps.com/,0.0,0.0,10460,1407,3049,46.15,10460,59505.0,18146.0,1539.0,15043.0,888.0,19091.0,41359.0,2.855386195763831,12.0,27647.0,31858.0,9440.0,6612.0,2500.0,31.6,21567.0,36.7,26866.0,44664,0.42739018087855296,0.11111671288127048,0.025863372825812955,0.974136627174187,0.252802285522225,0.6950508360641963,23.645071842702293
10032,0,New York,57606.0,23159566.0923429,NY,New York,36,061,http://www.usps.com/,0.0,0.0,10032,1234,2638,46.78,10032,64264.0,21670.0,9038.0,8737.0,2888.0,14433.0,42594.0,2.9794072189237584,11.9,32163.0,32101.0,11632.0,8301.0,3873.0,34.7,14585.0,23.1,50391.0,72422,0.3554741980474198,0.12917029752271877,0.14063861571019545,0.8593613842898046,0.13595481140296278,0.662797211502552,19.202041578488735
10452,0,Bronx,76104.0,27550385.8533127,NY,Bronx,36,005,http://www.usps.com/,0.0,0.0,10452,2005,4246,47.22,10452,76078.0,24255.0,1446.0,20567.0,1027.0,27616.0,51823.0,2.879462604302228,18.700000000000006,34800.0,41278.0,9242.0,6152.0,2248.0,31.6,28044.0,37.2,28277.0,43432,0.472079389512986,0.08086437603512185,0.019006808801493205,0.9809931911985068,0.2703409658508373,0.6811824706222561,26.354530876206
10456,0,Bronx,89390.0,29933452.4363485,NY,Bronx,36,005,http://www.usps.com/,0.0,0.0,10456,2141,4742,45.15,10456,94218.0,36247.0,1133.0,32331.0,783.0,42254.0,57971.0,2.9814122311041786,14.1,43844.0,50374.0,12959.0,8502.0,3159.0,30.9,35856.0,38.7,27106.0,46748,0.4684371926170225,0.0902375342291282,0.012025303020654228,0.9879746969793458,0.34315099025663887,0.6152858264875077,22.72389564626717
10472,0,Bronx,66356.0,30963245.1883283,NY,Bronx,36,005,http://www.usps.com/,0.0,0.0,10472,1682,3309,50.83,10472,68796.0,24393.0,1795.0,16343.0,4483.0,20150.0,44403.0,3.1070265454379307,15.9,33428.0,35368.0,10937.0,7663.0,3383.0,32.1,23421.0,34.4,30977.0,51763,0.4051468913687088,0.11138728995871854,0.026091633234490378,0.9739083667655096,0.2375574161288447,0.6454299668585383,24.449095877667308
10031,0,New York,57010.0,16902152.3659099,NY,New York,36,061,http://www.usps.com/,0.0,0.0,10031,1067,2200,48.5,10031,60254.0,29299.0,10485.0,14291.0,2279.0,26486.0,30955.0,2.7237747620565598,8.5,30567.0,29687.0,10009.0,6548.0,3086.0,34.2,13451.0,22.4,49891.0,75008,0.3031186763480538,0.10867328310153683,0.1740133435124639,0.8259866564875361,0.23717927440501876,0.5137418262687954,17.708367909184453
10039,0,New York,24234.0,8419027.88460668,NY,New York,36,061,http://www.usps.com/,0.0,0.0,10039,438,1069,40.97,10039,27726.0,18348.0,1872.0,15274.0,452.0,18406.0,9378.0,2.4424308652988405,6.5,11816.0,15910.0,4020.0,2598.0,1201.0,33.7,7148.0,25.8,39653.0,58199,0.2783101408215982,0.09370266176152348,0.06751785327851115,0.9324821467214889,0.5508908605640914,0.3382384765202337,15.797446440164467
10459,0,Bronx,46804.0,22551940.5372444,NY,Bronx,36,005,http://www.usps.com/,0.0,0.0,10459,1293,2675,48.34,10459,48351.0,15521.0,791.0,13962.0,356.0,17790.0,32830.0,2.9049383469661825,10.2,23004.0,25347.0,6897.0,4864.0,2338.0,31.3,16462.0,34.3,27687.0,48578,0.4011624718977902,0.1005977125602366,0.016359537548344398,0.9836404624516556,0.28876341750946205,0.6789931955905772,26.741949494322764
10451,0,Bronx,44140.0,28944106.5168784,NY,Bronx,36,005,http://www.usps.com/,0.0,0.0,10451,1418,3008,47.14,10451,47798.0,19562.0,1264.0,16912.0,557.0,20867.0,28236.0,2.487957956387596,10.0,22334.0,25464.0,8157.0,6020.0,2808.0,34.1,16967.0,35.5,28921.0,51850,0.4109349313252373,0.12594669233022301,0.026444621113854136,0.9735553788861459,0.35382233566258003,0.5907360140591656,29.666513243231933
10473,0,Bronx,58284.0,59522354.5402765,NY,Bronx,36,005,http://www.usps.com/,0.0,0.0,10473,1695,3806,44.53,10473,59609.0,23344.0,1535.0,19922.0,918.0,25936.0,36265.0,2.8312080248387868,6.5,26916.0,32693.0,12239.0,8779.0,3729.0,36.1,15182.0,25.7,41638.0,67745,0.34623655913978496,0.1472764179905719,0.02575114496133134,0.9742488550386686,0.33421127682061436,0.6083812847053297,28.435303393782817
10030,0,New York,26720.0,7757661.4549303,NY,New York,36,061,http://www.usps.com/,0.0,0.0,10030,426,1012,42.09,10030,29882.0,22227.0,3217.0,17098.0,536.0,20149.0,7655.0,2.2938599246231157,7.800000000000002,13233.0,16649.0,5003.0,3319.0,1662.0,36.1,8777.0,29.4,37232.0,86144,0.2875151342496973,0.11107020949066328,0.10765678334783482,0.8923432166521652,0.5721839234321665,0.2561742855230574,14.256073890636504
10027,0,New York,58639.0,24695278.5042902,NY,New York,36,061,http://www.usps.com/,0.0,0.0,10027,847,2110,40.14,10027,64548.0,48121.0,16194.0,23723.0,6121.0,26969.0,16427.0,2.403594557137457,5.4,29804.0,34744.0,9343.0,6562.0,2944.0,31.0,16555.0,28.6,46113.0,97728,0.18085339969260045,0.10166077957489,0.2508830637664993,0.7491169362335006,0.3675249426783169,0.2544927805664002,13.122017723244717
10474,0,Bronx,12281.0,40614090.1902275,NY,Bronx,36,005,http://www.usps.com/,0.0,0.0,10474,285,634,44.95,10474,12127.0,4439.0,147.0,4229.0,9.0,5151.0,7688.0,3.1796473623853214,16.9,6430.0,5697.0,1478.0,913.0,335.0,30.2,4820.0,42.9,25493.0,47042,0.41767167117893184,0.0752865506720541,0.01212171188257607,0.987878288117424,0.34872598334295374,0.6339572853962233,23.5012781396883
10455,0,Bronx,39834.0,19846918.8414558,NY,Bronx,36,005,http://www.usps.com/,0.0,0.0,10455,1091,2306,47.31,10455,42283.0,11911.0,563.0,10288.0,521.0,13540.0,30372.0,2.8549982640094442,12.3,20172.0,22111.0,5622.0,3870.0,1687.0,30.6,16515.0,39.6,26801.0,44953,0.4295823592594933,0.09152614525932408,0.013315043871059291,0.9866849561289407,0.24331291535605326,0.7183028640351915,25.802331906439942
10037,0,New York,16931.0,7188980.95342821,NY,New York,36,061,http://www.usps.com/,0.0,0.0,10037,369,892,41.37,10037,21139.0,16622.0,1247.0,14335.0,528.0,15990.0,4517.0,2.137444250333984,7.0,9399.0,11740.0,4092.0,3075.0,1667.0,35.3,5249.0,25.1,45041.0,64197,0.20422291450328836,0.14546572685557502,0.058990491508586027,0.941009508491414,0.6781304697478594,0.21368087421353896,17.455887222669002
10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0,10024,571,1833,31.15,10024,59001.0,52581.0,45305.0,1731.0,4274.0,2744.0,6420.0,2.0235911794372368,2.3,26607.0,32394.0,15431.0,11479.0,4755.0,43.1,4197.0,7.2,131668.0,375977,0.05175296966901165,0.19455602447416145,0.7678683412145557,0.23213165878544428,0.02933848578837647,0.10881171505567702,9.677802071151335
10454,0,Bronx,37466.0,31063613.325308,NY,Bronx,36,005,http://www.usps.com/,0.0,0.0,10454,975,2178,44.77,10454,38203.0,12247.0,888.0,10753.0,130.0,12941.0,25956.0,2.822349054454317,14.1,18469.0,19734.0,4601.0,3212.0,1644.0,29.6,17330.0,45.9,21149.0,41597,0.4793530113297555,0.08407716671465591,0.023244247833939743,0.9767557521660603,0.2814700416197681,0.6794230819569144,25.52155589875141
10026,0,New York,34313.0,11092681.4884746,NY,New York,36,061,http://www.usps.com/,0.0,0.0,10026,561,1455,38.56,10026,39363.0,30974.0,7744.0,19796.0,2308.0,22257.0,8389.0,2.4752244792340536,4.4,18124.0,21239.0,5860.0,4113.0,1754.0,35.1,9804.0,25.2,58884.0,107008,0.20150851085516255,0.10448898711988415,0.19673297258847142,0.8032670274115286,0.5029088230063765,0.21311891878159694,14.251962502858014
10035,0,New York,34884.0,15445657.3340813,NY,New York,36,061,http://www.usps.com/,0.0,0.0,10035,800,1757,45.53,10035,35743.0,19808.0,3638.0,13227.0,1583.0,15618.0,15935.0,2.2690802606043805,7.899999999999999,17697.0,18046.0,6254.0,4521.0,2067.0,36.3,13064.0,37.6,30081.0,58332,0.282671272308578,0.12648630501077135,0.10178216713762135,0.8982178328623787,0.3700584729877179,0.4458215594661892,22.382004868086057
10035,0,New York,34884.0,23494871.4647732,NY,New York,36,061,http://www.usps.com/,0.0,0.0,10035,800,1757,45.53,10035,35743.0,19808.0,3638.0,13227.0,1583.0,15618.0,15935.0,2.2690802606043805,7.899999999999999,17697.0,18046.0,6254.0,4521.0,2067.0,36.3,13064.0,37.6,30081.0,58332,0.282671272308578,0.12648630501077135,0.10178216713762135,0.8982178328623787,0.3700584729877179,0.4458215594661892,22.382004868086057
10025,0,New York,96054.0,19631043.8225259,NY,New York,36,061,http://www.usps.com/,0.0,0.0,10025,1096,3116,35.17,10025,92805.0,71069.0,50675.0,9197.0,8271.0,14041.0,21736.0,2.0929310427105703,3.6,41890.0,50915.0,25020.0,18590.0,7392.0,41.3,12890.0,14.6,85930.0,221643,0.11590847464697662,0.20031248316362266,0.5460373902268196,0.45396260977318037,0.09910026399439685,0.23421151877592802,11.809708528635312
11357,0,Whitestone,38944.0,77359110.6091442,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,11357,707,1641,43.08,11357,39902.0,33662.0,23849.0,187.0,8770.0,508.0,6240.0,2.7361453668618667,2.3,18957.0,20945.0,11689.0,8641.0,4121.0,45.5,2358.0,6.0,83951.0,111910,0.16844280121792082,0.21655556112475566,0.5976893388802567,0.40231066111974334,0.004686481880607488,0.15638313868978998,17.718410104756654
10029,0,New York,77503.0,22963435.6769661,NY,New York,36,061,http://www.usps.com/,0.0,0.0,10029,1548,3494,44.3,10029,79597.0,41475.0,12310.0,20558.0,7395.0,25714.0,38122.0,2.3996560429157463,7.7,36356.0,43241.0,15322.0,10705.0,5415.0,35.1,25526.0,33.2,34016.0,76698,0.2477291750627771,0.1344899933414576,0.15465406987700542,0.8453459301229946,0.25827606568086736,0.4789376484038343,19.44796914456575
11356,0,College Point,23379.0,43321159.272031,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,11356,478,1060,45.09,11356,23362.0,13945.0,6189.0,355.0,6771.0,496.0,9417.0,3.1308010197236014,7.5,11624.0,11738.0,4517.0,3036.0,1448.0,37.1,2856.0,12.3,60493.0,82604,0.31902294596595115,0.12995462717233114,0.26491738720999913,0.7350826127900009,0.01519561681362897,0.4030904888280113,20.460577005393375
11360,0,Bayside,18973.0,38834824.1713414,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,11360,287,786,36.51,11360,19621.0,17703.0,10832.0,149.0,6357.0,313.0,1918.0,2.28,2.3,9073.0,10548.0,6686.0,5290.0,2879.0,48.5,1582.0,8.1,86174.0,123086,0.13291842631695933,0.2696090922990673,0.5520615666887518,0.44793843331124816,0.007593904490087152,0.09775240813414199,14.627185158758472
11105,0,Astoria,36906.0,48795608.0799341,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,11105,431,1222,35.27,11105,37382.0,29170.0,22775.0,791.0,4548.0,1308.0,8212.0,2.4274035019201983,6.5,18814.0,18568.0,6517.0,4830.0,2452.0,35.4,3969.0,10.6,73959.0,107126,0.186128456735058,0.1292065700069552,0.6092504413889037,0.3907495586110963,0.021159916537370926,0.2196779198544754,11.52961318281526
10128,0,New York,55748.0,11011681.5568226,NY,New York,36,061,http://www.usps.com/,0.0,0.0,10128,555,1981,28.02,10128,59256.0,51949.0,42129.0,1766.0,5781.0,2808.0,7307.0,1.9227060050177576,3.9,25338.0,33918.0,14492.0,10998.0,4881.0,39.5,3686.0,6.2,114010.0,298667,0.050435656836461125,0.1856014580801944,0.7109659781287971,0.28903402187120286,0.02980288915890374,0.12331240718239503,9.366140137707575
10023,0,New York,62800.0,15212712.6781593,NY,New York,36,061,http://www.usps.com/,0.0,0.0,10023,496,1676,29.59,10023,62435.0,55873.0,45242.0,2348.0,6637.0,3088.0,6562.0,1.804337399459828,3.1,27151.0,35284.0,17612.0,14025.0,5928.0,43.3,5014.0,8.2,130452.0,331875,0.05228115518597595,0.22463361896372228,0.7246256106350605,0.2753743893649395,0.03760711139585168,0.10510130535757188,7.944262032513815
11363,0,Little Neck,7060.0,24242790.0234975,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,11363,89,248,35.89,11363,6952.0,6038.0,3531.0,112.0,2264.0,146.0,914.0,2.6147237880496057,3.2,3341.0,3611.0,1898.0,1499.0,702.0,47.8,409.0,5.9,104792.0,151973,0.07654816513761467,0.21562140391254314,0.5079113924050633,0.49208860759493667,0.01611047180667434,0.1314729574223245,12.802071346375143
10028,0,New York,47530.0,9842046.4797,NY,New York,36,061,http://www.usps.com/,0.0,0.0,10028,427,1452,29.41,10028,47793.0,44260.0,38688.0,392.0,4506.0,881.0,3533.0,1.8857982463069756,3.8,20516.0,27277.0,11482.0,8873.0,4066.0,38.9,2403.0,5.0,125140.0,370171,0.027365687388410973,0.1856548030046241,0.8094909296340468,0.19050907036595321,0.00820203795534911,0.07392295942920511,8.934362772790994
